country_name,country_code,year,inflation,unemployment,trade_pct_gdp,govt_expenditure,urban_pop_pct,internet_users,liquid_liabilities_gdp,bank_zscore,bank_npl,bank_capital_ratio,bank_roa,life_expectancy,clean_water_access,primary_enrollment,secondary_enrollment,edu_expenditure,log_gdp_per_capita,log_private_credit_gdp,income_idx,health_idx,education_idx,hdi_proxy,hdi_proxy_t5
Malawi,MWI,2021,9.330144108,5.652,44.59576182,17.18707656,16.48819258,17.4703,16.16093,14.50642,5.425447,12.477248,3.035624,64.782,17.04114929,110.0,37.08491,4.71484,6.42721148807924,2.122752915123661,0.37643359296128304,0.7171956034236452,0.30410747396144505,0.46591222344879113,
Malaysia,MYS,2017,3.871201158,3.41,133.1551734,15.82581903,74.23548064,80.1405,122.5343,19.69873,1.5491872,11.241753,1.227418,75.542,94.08298239,105.2916,85.44908,4.67757,9.196601227290111,4.771762856523822,0.6970862880079063,0.863840189407957,0.7656890811576796,0.7755385195245142,
Malaysia,MYS,2018,0.884709161,3.3,130.4026255,15.92205793,74.56346251,81.201,125.1048,20.40258,1.468191,11.245485,1.201691,75.734,94.17988253,105.2916,81.99226,4.48126,9.296775099402073,4.798037605841659,0.7086848801494041,0.8664568957749633,0.7326976221625582,0.7692797993623085,
Malaysia,MYS,2019,0.662891866,3.33,123.028562,17.35745981,74.83777077,84.1871,123.0736,21.13619,1.5161209,11.650616,1.165243,75.9,94.27375042,105.2916,83.74816,4.16319,9.298460378875182,4.802725944157348,0.7088800095662963,0.8687192564881043,0.7494557127919614,0.7756849929487872,
Malaysia,MYS,2020,-1.138702154,4.54,116.7881824,18.47158514,75.05118956,89.555,137.7731,20.40033,1.5671267,11.633817,0.7328537,76.057,94.36464202,105.2916,83.74816,4.16319,9.206184374470077,4.9060204262998806,0.6981958689118782,0.8708589590902918,0.7494557127919614,0.772836846931377,
Malaysia,MYS,2021,2.477102415,4.64,134.0359947,17.25426897,75.50886282,96.7514,133.2789,20.71885,1.5671267,11.633817,0.9973451,73.917,94.45270586,105.2916,83.74816,4.16319,9.296894488188036,4.85671381022382,0.7086987035327421,0.8416935860413672,0.7494557127919614,0.7666160007886903,
Namibia,NAM,2017,6.145799811,21.748,81.2196661,38.56209943,46.81357997,36.8374,50.98611,26.93535,2.5855726,9.5188321,3.289596,61.661,69.35958846,110.0,65.77914,8.34961,8.545773014225405,3.9773044380386384,0.6217304009051248,0.6746604962807979,0.5779616267497264,0.6247841746452164,
Namibia,NAM,2018,4.291591053,19.877,81.7138653,35.09923287,47.42328144,42.8,51.2024,25.31444,3.5791729,10.554282,2.31696,62.579,69.35958846,110.0,65.77914,8.34961,8.577273313772684,3.992636442512356,0.625377650622851,0.6871716235980468,0.5779616267497264,0.6301703003235414,
Namibia,NAM,2019,3.722394144,19.929,82.90115074,34.52397467,48.00198077,49.8,56.43633,24.37314,4.5649249,9.2852302,2.368503,63.546,69.35958846,110.0,65.77914,8.34961,8.46229784521181,4.0587716145419845,0.6120652614938301,0.7003505561860421,0.5779616267497264,0.6301258148098663,
Namibia,NAM,2020,2.209382369,21.003,76.9252424,40.31528871,48.54738175,57.8608,63.94971,25.25618,6.393323,9.602182,2.083535,64.071,69.35958846,110.0,65.77914,8.34961,8.263484713111684,4.122415526790312,0.5890457616683087,0.707505612658325,0.5779616267497264,0.6248376670254534,
Namibia,NAM,2021,3.616905301,20.931,83.54430309,37.60299134,49.05718815,60.26,61.72775,23.72112,6.393323,9.602182,2.038165,60.85,69.35958846,110.0,65.77914,8.34961,8.39249933397056,4.0940288457222245,0.603983668490555,0.6636076376159953,0.5779616267497264,0.6151843109520923,
Niger,NER,2017,2.796373189,0.556,39.07111174,22.765940739999998,16.50369879,10.2243,17.72396,14.26589,5.3000002,9.5,1.588162,59.524,69.35958846,74.7362,24.25375,2.58165,6.25920688148933,2.513298914283706,0.3569812460703566,0.645536009268858,0.18164848303919745,0.39472191279280394,
Niger,NER,2018,2.96760366,0.536,37.5388484,22.765940739999998,16.64490118,10.2243,15.8397,13.56817,5.3000002,9.5,1.192562,59.765,69.35958846,74.7362,24.25375,3.54721,6.362283060029981,2.4125913006942628,0.3689158806131943,0.6488205209066107,0.18164848303919745,0.3997949615196674,
Niger,NER,2019,-2.489792651,0.531,37.10256643,22.765940739999998,16.8131465,16.6119,17.13144,14.38157,5.3000002,9.5,1.315333,60.031,69.35958846,66.41541,24.25375,3.54721,6.332731172792192,2.496014726036842,0.3654942270436931,0.652445749519234,0.18164848303919745,0.3998628198673749,
Niger,NER,2020,2.89819376,0.591,35.51299066,22.765940739999998,17.008142,17.0375,19.17933,14.38157,5.3000002,9.5,1.315333,59.89,69.35958846,66.41541,24.25375,3.54721,6.363911326832192,2.537371008212319,0.36910440884054774,0.6505241057809638,0.18164848303919745,0.40042566588690304,
Niger,NER,2021,3.837868028,0.806,37.01589355,22.765940739999998,17.22959367,17.474,19.90312,14.38157,5.3000002,9.5,1.315333,59.542,69.35958846,66.41541,24.25375,3.54721,6.4130038365665065,2.635113132916394,0.3747885656531587,0.6457813254907648,0.18164848303919745,0.4007394580610404,
Nigeria,NGA,2017,16.50226621,4.83,71.808457465,22.765940739999998,57.34863456,25.9,24.7815,18.36757,14.80963,5.679811,1.816754,52.397,26.09065219,84.72564,42.00254,4.12402,7.537611304652997,2.623023036079545,0.5050007963138553,0.5484044140727437,0.3510407214253511,0.46814864393731664,
Nigeria,NGA,2018,12.09510652,5.069,71.808457465,22.765940739999998,58.15533475,27.7,25.36243,14.80313,11.674526,8.1077467,2.12243,52.669,26.66227835,84.72564,42.00254,4.12402,7.629917155532237,2.414080849512934,0.5156883927304702,0.5521114147593359,0.3510407214253511,0.472946842971719,
Nigeria,NGA,2019,11.39642234,5.206,71.808457465,22.765940739999998,58.96111864,29.7,23.92965,15.37705,6.0583903,7.294229,2.207659,53.009,27.23039096,84.72564,42.00254,4.12402,8.06803097993307,2.436304467948783,0.566415228517527,0.5567451656175763,0.3510407214253511,0.49140037185348473,
Nigeria,NGA,2020,13.24602343,5.714,71.808457465,22.765940739999998,59.76596548,31.8888,25.22165,13.62957,6.0245155,6.262093,1.730428,53.072,27.79490194,84.72564,42.00254,4.12402,7.936726121955935,2.5037382175231246,0.55121214749684,0.5576037723942502,0.3510407214253511,0.4866188804388138,
Nigeria,NGA,2021,16.95284572,5.404,71.808457465,22.765940739999998,60.56985454,35.5098,24.8862,12.19272,6.0245155,6.262093,1.321058,53.455,28.35557209,84.72564,42.00254,4.12402,7.933254717839032,2.582369813289032,0.5508102123448746,0.562823556449268,0.3510407214253511,0.4882248300731646,
Nicaragua,NIC,2017,3.850671663,3.3,96.38058644,16.52226553,58.18925674,30.4,36.52973,20.62994,5.1999998,9.5,2.277822,73.389,69.35958846,110.0,73.43242,4.35768,7.688736494305995,3.690972512138945,0.5224987665942948,0.8344976435320999,0.6510035766627053,0.6693333289297,
Nicaragua,NIC,2018,4.94723728,5.2,93.98474049,16.84725418,58.36838587,33.913,28.9315,23.91312,5.1999998,9.5,1.824331,73.879,69.35958846,110.0,73.43242,4.35768,7.618823658257037,3.610045099421125,0.5144039365383999,0.841175696239564,0.6510035766627053,0.6688610698135564,
Nicaragua,NIC,2019,5.376289908,5.457,94.04221592,16.45178378,58.54056714,37.8319,29.15167,25.54876,5.1999998,9.5,1.41363,73.764,69.35958846,110.0,73.43242,4.35768,7.58050611868288,3.436782648427058,0.5099673553818921,0.839608398155159,0.6510035766627053,0.6668597767332521,
Nicaragua,NIC,2020,3.681813416,6.18,88.63812312,16.41630903,58.70459227,42.2037,31.78813,24.29852,5.1999998,9.5,1.070845,70.766,69.35958846,110.0,73.43242,4.35768,7.570158184625391,3.3641688771959024,0.5087692239319488,0.7987496185286752,0.6510035766627053,0.6528408063744431,
Nicaragua,NIC,2021,4.928413969,6.076,106.2073908,17.17815472,58.85925293,47.0806,31.41491,25.13264,5.1999998,9.5,1.562177,70.478,69.35958846,110.0,73.43242,4.35768,7.668274097206067,3.289659305590474,0.5201295360434963,0.7948245589781656,0.6510035766627053,0.655319223894789,
Netherlands,NLD,2017,1.381458714,4.837,159.6460597,38.28524853,91.12197007,93.1973,116.2105,12.20702,2.3054271,6.0779958,0.7862907,81.76097561,99.97054148,104.22962,110.0,5.1751,10.810024505185577,4.719775734329846,0.8838958637722603,0.9485966116732901,1.0,0.9441641584818501,
Netherlands,NLD,2018,1.703497947,3.832,163.5591466,37.98720393,92.60624724,91.8919,110.3981,12.15548,1.9598815,6.1625031,0.6117241,81.81219512,99.96896788,105.22103,110.0,5.1751,10.895925605677292,4.668004130159459,0.8938418886997549,0.9492946659333522,1.0,0.9477121848777023,
Netherlands,NLD,2019,2.633699102,3.379,160.6766719,37.49763488,93.88980289,93.2886,110.4854,13.05325,1.8562873,6.2122953,0.5699384,82.11219512,99.96738808,105.22103,110.0,5.1751,10.888481261215164,4.611986005428793,0.8929799482220968,0.9533832696317995,1.0,0.9487877392846321,
Netherlands,NLD,2020,1.272460378,3.82,152.2332304,43.02423992,94.25322778,91.3333,122.8129,12.50759,1.8877411,5.8797627,0.2534346,81.35853659,99.96581149,105.22103,110.0,5.1751,10.886855974253766,4.623839818747115,0.8927917650144329,0.9431118994547183,1.0,0.9453012214897171,
Netherlands,NLD,2021,2.675720088,4.209,163.1548427,41.79541248,94.62947832,92.053,124.1216,13.0423,1.8877411,5.8797627,0.5500405,81.3097561,99.96423494,105.22103,110.0,5.1751,11.004480140875243,4.586386165735568,0.906410832600253,0.942447085815298,1.0,0.949619306138517,
Norway,NOR,2017,1.875100596,4.164,69.10878176,38.69464774,81.96997459,96.3576,64.03298,11.44286,1.0004036,6.0,0.961086,82.6097561,99.25833639,100.26021,110.0,7.91198,11.240234967199095,4.830532074970871,0.9337076118728346,0.9601643685085699,1.0,0.9646239934604681,
Norway,NOR,2018,2.764831345,3.801,70.00319579,37.12945408,82.24521124,96.4917,61.74146,12.59829,0.74642785,6.0,1.037625,82.75853659,99.23035636,100.07763,110.0,7.91198,11.324108974202458,4.810710098457822,0.9434189305829455,0.9621920500474727,1.0,0.9685369935434727,
Norway,NOR,2019,2.167730033,3.684,70.89582053,38.56208769,82.49358949,98.0,64.19118,12.82647,0.80113169,6.0,1.342908,82.95853659,99.20237208,100.07763,110.0,7.91198,11.244151357632237,4.858631862835419,0.9341610695893351,0.9649177858464374,1.0,0.9663596184785908,
Norway,NOR,2020,1.286584907,4.424,65.35397904,45.39095643,82.70298857,94.6076,75.09383,13.04555,0.73607419,6.0,1.04602,83.2097561,99.17439874,100.07763,110.0,7.91198,11.132265423129283,4.951924381636087,0.9212064009386144,0.9683415759054647,1.0,0.9631826589480262,
Norway,NOR,2021,3.483880553,4.359,71.22271378,36.52065678,82.86128772,99.0,68.2789,12.5704,0.73607419,6.0,0.9733866,83.16341463,99.14641321,100.07763,110.0,7.91198,11.441148999771388,4.806774627192151,0.9569703636281538,0.9677100028866864,1.0,0.9748934555049468,
Nepal,NPL,2017,2.777039983,10.66,44.64241062,16.85380845,65.57689281,24.3,89.40509,35.6377,1.6990855,11.72744,2.048652,68.74,22.43096971,110.0,74.07729,5.51837,6.94243082174942,4.240128625030571,0.43608805962675995,0.7711379148851606,0.6571581355237928,0.6214613700119044,
Nepal,NPL,2018,4.406594102,10.593,48.44738695,20.1657917,65.81042292,28.6,95.33182,35.74821,1.5623784,11.926579,1.819554,69.036,20.87673465,110.0,74.07729,5.10207,7.073437866033811,4.345996785295773,0.45125665840688406,0.7751720038676287,0.6571581355237928,0.6278622659327685,
Nepal,NPL,2019,5.566160352,10.477,49.24952659,21.70186528,65.98739295,33.3366,97.16994,33.88417,1.6610359,11.509328,1.852706,69.299,19.2988925,110.0,80.17992,5.10207,7.09352334556549,4.380092640712608,0.4535822477061973,0.7787563464432677,0.7154008752115399,0.6492464897870017,
Nepal,NPL,2020,5.056358262,13.037,40.91887412,20.16478293,66.10508861,38.8576,116.9676,30.41902,1.6772167,10.581282,1.199989,69.106,17.69784341,110.0,80.17992,5.10207,7.052041905171384,4.485863878241643,0.4487793355452762,0.7761260113972664,0.7154008752115399,0.6467687407180275,
Nepal,NPL,2021,4.126767444,12.241,43.05380479,19.44188219,66.14423527,45.293,122.7795,28.87113,1.6772167,10.581282,1.327464,68.385,16.07381295,110.0,80.17992,5.10207,7.133894951040664,4.666712034082686,0.45825665807021565,0.7662997338419981,0.7154008752115399,0.6466524223745845,
New Zealand,NZL,2017,1.850787675,4.736,54.14329704,29.89539687,84.17010259,87.7,89.11774,43.05983,0.5,7.3000002,1.025447,81.85853659,96.16213826,99.97476,110.0,6.28367,10.667824154366913,4.976715121557552,0.8674312524245008,0.9499262389521306,1.0,0.9391191637922104,
New Zealand,NZL,2018,1.598297038,4.335,55.76648149,29.68467951,83.80178467,89.0,89.49509,43.92428,0.5,7.3000002,1.037783,81.70731707,97.14285321,101.07142,110.0,6.28367,10.674939244519866,4.9733002685826495,0.8682550703222641,0.9478653166562991,1.0,0.9387067956595211,
New Zealand,NZL,2019,1.619631902,4.109,54.45429718,30.06370219,83.80496587,89.8637,88.52181,43.03194,0.5,7.3000002,1.007621,82.05609756,98.12356692,101.07142,110.0,6.28367,10.665620347956695,4.971483431906026,0.8671760855713879,0.9526187339941666,1.0,0.9399316065218515,
New Zealand,NZL,2020,1.7145617,4.595,43.97724229,36.34611146,83.81389771,95.2342,99.34013,41.67757,0.5,7.3000002,0.687728,82.25609756,99.10428968,101.07142,110.0,6.28367,10.645395921369518,4.989701707506642,0.8648344083422383,0.9553444697931316,1.0,0.9400596260451234,
New Zealand,NZL,2021,3.941120608,3.776,48.54124777,33.60655307,83.82993826,96.1151,111.7803,44.78266,0.5,7.3000002,0.9950418,82.20731707,99.99999564,101.07142,110.0,6.28367,10.818806315601604,4.97861954937527,0.8849126622161261,0.9546796561537114,1.0,0.9465307727899459,
Oman,OMN,2017,1.589094136,2.523,88.95314802,22.765940739999998,78.314226,80.1856,58.86717,19.41836,1.8,13.36,1.338249,79.748,89.47486662,106.36469,105.79083,4.97011,9.788136529762523,4.331636353499778,0.7655769689212566,0.921162413260189,0.959828206427151,0.8821891962028655,
Oman,OMN,2018,0.889312371,1.8,89.27921783,22.765940739999998,78.96558397,85.5,56.71783,19.60067,1.8,13.36,1.375368,79.864,89.89309961,103.39206,106.66599,4.97011,9.898613772943957,4.262655792244237,0.7783685328047647,0.9227433400235887,0.9681806243297812,0.8897641657193782,
Oman,OMN,2019,0.490815363,2.045,86.47820103,22.765940739999998,79.57800175,90.2594,60.48338,19.83832,1.8,13.36,1.285446,79.946,90.26776088,102.93972,107.09077,4.97011,9.861685203667212,4.331997015196974,0.774092773024497,0.9238608917011641,0.9722346716773285,0.8900627788009965,
Oman,OMN,2020,-0.406402919,2.94,91.8758908,22.765940739999998,80.01763789,95.2323,60.48338,19.42753,1.8,13.36,0.8326092,77.763,90.55716304,102.93972,107.09077,4.97011,9.728292326620696,4.331997015196974,0.7586479315421363,0.8941094854554624,0.9722346716773285,0.8749973628916424,
Oman,OMN,2021,1.682211859,1.9,95.94948773,22.765940739999998,80.12399421,95.2388,60.48338,19.64149,1.8,13.36,0.9898965,75.969,90.71065221,102.93972,107.09077,4.97011,9.873258216567082,4.331997015196974,0.7754327497434148,0.869659635338747,0.9722346716773285,0.8724423522531634,
Pakistan,PAK,2017,4.08537368,3.204,25.472035,12.77610001,36.43515482,13.78,46.14016,9.721706,8.4294895,7.1174805,0.8716621,66.223,44.44647002,90.58917,40.40159,2.89952,7.3266199407471015,2.8901678482191104,0.4805712447378947,0.7368345298551874,0.33576145427281207,0.5177224096219647,
Pakistan,PAK,2018,5.078057259,4.083,27.62605708,12.77610001,36.74785116,15.34,47.21562,9.251515,7.9737147,7.1427319,0.7021682,66.481,44.55187007,94.3282,42.67466,2.89952,7.3590462547693285,2.9840032567764756,0.4843257126751587,0.7403507290358521,0.35745535088821034,0.5273772641997404,
Pakistan,PAK,2019,10.5783618,4.83,28.90557699,12.77610001,37.10916317,17.0709,48.30021,9.704996,8.5820238,7.2122335,0.7383649,66.729,44.65689072,95.36159,43.81883,2.89952,7.238077866642657,2.9422819175387716,0.470319435725741,0.7437306414265686,0.368375166683782,0.5274750812786972,
Pakistan,PAK,2020,9.739993139,5.994,26.71628073,12.77610001,37.50801929,18.9348,51.75535,10.05904,9.1857912,7.2393827,0.9808257,65.701,44.76146061,95.36159,43.81883,2.89952,7.154144427293714,2.891103712174484,0.46060123566501576,0.7297203594198889,0.368375166683782,0.5195655872562289,
Pakistan,PAK,2021,9.496210561,6.338,27.03042041,12.77610001,37.93333955,21.4107,44.53286,8.854549,9.1857912,7.2393827,0.9353242,65.773,44.86552018,95.36159,43.81883,2.89952,7.2836674519782125,2.7966909166652063,0.47559800782302525,0.7307016243075163,0.368375166683782,0.5248915996047745,
Panama,PAN,2017,0.875585919,5.338,84.04753721,13.94178445,65.65777125,59.9506,64.08212,40.26882,1.4209861,12.480979,1.360657,77.901,69.35958846,94.38599,76.13718,3.15901,9.661137592714487,4.38792060604924,0.7508724472513983,0.895990243156748,0.6768174688039348,0.7745600530706938,
Panama,PAN,2018,0.761578359,5.161,86.13096153,13.59209431,65.70992851,61.8055,63.20723,41.44457,1.7427433,12.487367,1.387657,78.266,69.35958846,94.38599,76.13718,3.15901,9.689819426008217,4.383836495886567,0.754193361969286,0.9009647109898591,0.6768174688039348,0.7773251805876932,
Panama,PAN,2019,-0.355083821,6.256,80.42865057,15.03729689,65.7529854,63.6284,62.38869,43.10234,1.9552546,12.710114,1.356571,78.514,69.35958846,94.38599,76.13718,3.15901,9.709836455995529,4.374261816347423,0.7565110258651916,0.9043446233805754,0.6768174688039348,0.7792243726832341,
Panama,PAN,2020,-1.550275408,14.663,68.70042348,19.26891438,65.78629996,70.0097,83.5274,38.07178,2.0134018,11.804672,0.7788376,76.33,69.35958846,94.38599,76.13718,3.15901,9.494884589506462,4.571128590023908,0.7316229090648958,0.8745795884558788,0.6768174688039348,0.7610066554415699,
Panama,PAN,2021,1.630703373,10.177,80.13346361,17.14125655,65.80923027,77.031,83.5274,40.39326,2.0134018,11.804672,1.124452,77.004,69.35958846,94.38599,76.13718,3.15901,9.649292279962392,4.4325235557904,0.7495009424018456,0.8837653180983905,0.6768174688039348,0.770027909768057,
Peru,PER,2017,2.994900458,3.691,47.51355036,20.15027847,82.19316505,50.4504,47.57809,18.69089,4.6950252,12.075862,1.932629,75.958,50.46932471,103.51957,104.69385,3.93131,8.815394779783839,3.7707462663275195,0.6529484503350961,0.8695097198698041,0.9493587661067211,0.8239389787705406,
Peru,PER,2018,1.50915423,3.492,48.63147017,19.88925175,82.685493,55.0543,47.17846,19.55056,3.2710496,12.464801,2.043377,76.018,50.74531371,106.94512,106.44541,3.72316,8.850731301265869,3.8045941299659742,0.6570398754914609,0.8703274406094935,0.9660754363173468,0.8311475841394338,
Peru,PER,2019,2.252121914,3.379,46.94350538,20.66191186,83.10330031,59.9505,49.02777,20.30264,3.3659945,12.855504,2.237627,76.275,51.02226157,110.0,108.8338,3.84729,8.859080459824613,3.821955399288013,0.658006579511241,0.8738300111111635,0.9888699326316931,0.8402355077513658,
Peru,PER,2020,2.002412058,7.179,44.2459672,26.90654027,83.52674372,65.2518,59.19195,14.65761,4.1276086,10.514747,0.4298581,73.832,51.30050361,110.0,108.8338,3.84729,8.721655412062969,4.0279737857516755,0.642094874738247,0.8405351483268071,0.9888699326316931,0.8238333185655824,
Peru,PER,2021,4.271663815,5.097,55.42724937,22.84676592,83.94801183,71.1078,55.66774,16.93897,4.1276086,10.514747,1.316065,71.596,51.57962607,110.0,108.8338,3.84729,8.828670286818479,3.8873388428020736,0.6544855496636943,0.8100614220943796,0.9888699326316931,0.817805634796589,
Philippines,PHL,2017,2.853187726,2.552,68.16836974,13.61315757,52.60104824,41.6,59.78715,21.11479,1.5793112,10.023532,1.209131,69.966,46.88686584,107.50977,86.16291,2.53777,8.01932369011365,3.841708689789761,0.5607756742403222,0.7878466753328155,0.7725017856590676,0.7070413784107351,
Philippines,PHL,2018,5.309346616,2.338,72.1633983,14.21255932,53.20888975,44.1,57.47213,21.54946,1.6736361,10.666913,1.040366,69.761,47.10299282,101.86222,84.04539,2.53777,8.061332396266279,3.8828565702005964,0.5656396356584432,0.7850527961388765,0.7522924388457103,0.70099495688101,
Philippines,PHL,2019,2.392065344,2.237,68.84184226,14.80730741,53.71578599,43.0266,59.15186,22.45145,1.9742842,11.011365,1.332377,69.68,47.32323625,101.86222,84.04539,2.53777,8.132056895086091,3.8912803564499927,0.5738284437670689,0.7839488731402958,0.7522924388457103,0.703356585251025,
